paper_table,item,metric,statistic,display_cell_id,unique_measurement_id,paper_value,native_reproduced_value,status,paper_result_credit
Table 9 per-competition medals,mlsp-2013-birds,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/mlsp-2013-birds/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/mlsp-2013-birds/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,iwildcam-2019-fgvc6,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/iwildcam-2019-fgvc6/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/iwildcam-2019-fgvc6/ML-Master/o3+GPT-4.1/medals_across_three_runs,3,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,iwildcam-2019-fgvc6,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/iwildcam-2019-fgvc6/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/iwildcam-2019-fgvc6/ML-Master/GPT-5/medals_across_three_runs,3,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,iwildcam-2019-fgvc6,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/iwildcam-2019-fgvc6/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/iwildcam-2019-fgvc6/R&D-Agent/GPT-5/medals_across_three_runs,3,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,iwildcam-2019-fgvc6,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/iwildcam-2019-fgvc6/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/iwildcam-2019-fgvc6/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,3,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,text-normalization-challenge-english-language,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/text-normalization-challenge-english-language/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/text-normalization-challenge-english-language/ML-Master/o3+GPT-4.1/medals_across_three_runs,2,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,text-normalization-challenge-english-language,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/text-normalization-challenge-english-language/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/text-normalization-challenge-english-language/ML-Master/GPT-5/medals_across_three_runs,1,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,text-normalization-challenge-english-language,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/text-normalization-challenge-english-language/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/text-normalization-challenge-english-language/R&D-Agent/GPT-5/medals_across_three_runs,3,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,text-normalization-challenge-english-language,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/text-normalization-challenge-english-language/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/text-normalization-challenge-english-language/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,2,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,denoising-dirty-documents,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/denoising-dirty-documents/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/denoising-dirty-documents/ML-Master/o3+GPT-4.1/medals_across_three_runs,1,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,denoising-dirty-documents,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/denoising-dirty-documents/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/denoising-dirty-documents/ML-Master/GPT-5/medals_across_three_runs,3,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,denoising-dirty-documents,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/denoising-dirty-documents/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/denoising-dirty-documents/R&D-Agent/GPT-5/medals_across_three_runs,3,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,denoising-dirty-documents,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/denoising-dirty-documents/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/denoising-dirty-documents/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,3,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,google-research-identify-contrails-reduce-global-warming,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/google-research-identify-contrails-reduce-global-warming/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/google-research-identify-contrails-reduce-global-warming/ML-Master/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,google-research-identify-contrails-reduce-global-warming,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/google-research-identify-contrails-reduce-global-warming/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/google-research-identify-contrails-reduce-global-warming/ML-Master/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,google-research-identify-contrails-reduce-global-warming,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/google-research-identify-contrails-reduce-global-warming/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/google-research-identify-contrails-reduce-global-warming/R&D-Agent/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,google-research-identify-contrails-reduce-global-warming,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/google-research-identify-contrails-reduce-global-warming/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/google-research-identify-contrails-reduce-global-warming/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,imet-2020-fgvc7,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/imet-2020-fgvc7/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/imet-2020-fgvc7/ML-Master/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,imet-2020-fgvc7,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/imet-2020-fgvc7/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/imet-2020-fgvc7/ML-Master/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,imet-2020-fgvc7,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/imet-2020-fgvc7/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/imet-2020-fgvc7/R&D-Agent/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,imet-2020-fgvc7,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/imet-2020-fgvc7/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/imet-2020-fgvc7/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,rsna-2022-cervical-spine-fracture-detection,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/rsna-2022-cervical-spine-fracture-detection/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/rsna-2022-cervical-spine-fracture-detection/ML-Master/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,rsna-2022-cervical-spine-fracture-detection,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/rsna-2022-cervical-spine-fracture-detection/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/rsna-2022-cervical-spine-fracture-detection/ML-Master/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,rsna-2022-cervical-spine-fracture-detection,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/rsna-2022-cervical-spine-fracture-detection/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/rsna-2022-cervical-spine-fracture-detection/R&D-Agent/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,rsna-2022-cervical-spine-fracture-detection,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/rsna-2022-cervical-spine-fracture-detection/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/rsna-2022-cervical-spine-fracture-detection/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,vesuvius-challenge-ink-detection,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/vesuvius-challenge-ink-detection/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/vesuvius-challenge-ink-detection/ML-Master/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,vesuvius-challenge-ink-detection,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/vesuvius-challenge-ink-detection/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/vesuvius-challenge-ink-detection/ML-Master/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,vesuvius-challenge-ink-detection,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/vesuvius-challenge-ink-detection/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/vesuvius-challenge-ink-detection/R&D-Agent/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,vesuvius-challenge-ink-detection,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/vesuvius-challenge-ink-detection/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/vesuvius-challenge-ink-detection/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,tabular-playground-series-may-2022,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/tabular-playground-series-may-2022/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/tabular-playground-series-may-2022/ML-Master/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,tabular-playground-series-may-2022,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/tabular-playground-series-may-2022/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/tabular-playground-series-may-2022/ML-Master/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,tabular-playground-series-may-2022,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/tabular-playground-series-may-2022/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/tabular-playground-series-may-2022/R&D-Agent/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,tabular-playground-series-may-2022,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/tabular-playground-series-may-2022/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/tabular-playground-series-may-2022/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,alaska2-image-steganalysis,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/alaska2-image-steganalysis/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/alaska2-image-steganalysis/ML-Master/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,alaska2-image-steganalysis,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/alaska2-image-steganalysis/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/alaska2-image-steganalysis/ML-Master/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,alaska2-image-steganalysis,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/alaska2-image-steganalysis/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/alaska2-image-steganalysis/R&D-Agent/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,alaska2-image-steganalysis,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/alaska2-image-steganalysis/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/alaska2-image-steganalysis/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,tensorflow2-question-answering,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/tensorflow2-question-answering/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/tensorflow2-question-answering/ML-Master/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,tensorflow2-question-answering,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/tensorflow2-question-answering/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/tensorflow2-question-answering/ML-Master/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,tensorflow2-question-answering,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/tensorflow2-question-answering/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/tensorflow2-question-answering/R&D-Agent/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,tensorflow2-question-answering,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/tensorflow2-question-answering/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/tensorflow2-question-answering/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,dog-breed-identification,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/dog-breed-identification/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/dog-breed-identification/ML-Master/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,dog-breed-identification,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/dog-breed-identification/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/dog-breed-identification/ML-Master/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,dog-breed-identification,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/dog-breed-identification/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/dog-breed-identification/R&D-Agent/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,dog-breed-identification,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/dog-breed-identification/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/dog-breed-identification/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,siim-isic-melanoma-classification,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/siim-isic-melanoma-classification/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/siim-isic-melanoma-classification/ML-Master/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,siim-isic-melanoma-classification,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/siim-isic-melanoma-classification/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/siim-isic-melanoma-classification/ML-Master/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,siim-isic-melanoma-classification,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/siim-isic-melanoma-classification/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/siim-isic-melanoma-classification/R&D-Agent/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,siim-isic-melanoma-classification,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/siim-isic-melanoma-classification/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/siim-isic-melanoma-classification/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,osic-pulmonary-fibrosis-progression,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/osic-pulmonary-fibrosis-progression/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/osic-pulmonary-fibrosis-progression/ML-Master/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,osic-pulmonary-fibrosis-progression,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/osic-pulmonary-fibrosis-progression/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/osic-pulmonary-fibrosis-progression/ML-Master/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,osic-pulmonary-fibrosis-progression,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/osic-pulmonary-fibrosis-progression/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/osic-pulmonary-fibrosis-progression/R&D-Agent/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,osic-pulmonary-fibrosis-progression,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/osic-pulmonary-fibrosis-progression/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/osic-pulmonary-fibrosis-progression/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,vinbigdata-chest-xray-abnormalities-detection,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/vinbigdata-chest-xray-abnormalities-detection/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/vinbigdata-chest-xray-abnormalities-detection/ML-Master/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,vinbigdata-chest-xray-abnormalities-detection,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/vinbigdata-chest-xray-abnormalities-detection/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/vinbigdata-chest-xray-abnormalities-detection/ML-Master/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,vinbigdata-chest-xray-abnormalities-detection,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/vinbigdata-chest-xray-abnormalities-detection/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/vinbigdata-chest-xray-abnormalities-detection/R&D-Agent/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,vinbigdata-chest-xray-abnormalities-detection,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/vinbigdata-chest-xray-abnormalities-detection/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/vinbigdata-chest-xray-abnormalities-detection/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,ranzcr-clip-catheter-line-classification,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/ranzcr-clip-catheter-line-classification/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/ranzcr-clip-catheter-line-classification/ML-Master/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,ranzcr-clip-catheter-line-classification,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/ranzcr-clip-catheter-line-classification/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/ranzcr-clip-catheter-line-classification/ML-Master/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,ranzcr-clip-catheter-line-classification,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/ranzcr-clip-catheter-line-classification/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/ranzcr-clip-catheter-line-classification/R&D-Agent/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,ranzcr-clip-catheter-line-classification,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/ranzcr-clip-catheter-line-classification/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/ranzcr-clip-catheter-line-classification/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,lmsys-chatbot-arena,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/lmsys-chatbot-arena/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/lmsys-chatbot-arena/ML-Master/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,lmsys-chatbot-arena,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/lmsys-chatbot-arena/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/lmsys-chatbot-arena/ML-Master/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,lmsys-chatbot-arena,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/lmsys-chatbot-arena/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/lmsys-chatbot-arena/R&D-Agent/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,lmsys-chatbot-arena,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/lmsys-chatbot-arena/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/lmsys-chatbot-arena/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,tensorflow-speech-recognition-challenge,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/tensorflow-speech-recognition-challenge/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/tensorflow-speech-recognition-challenge/ML-Master/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,tensorflow-speech-recognition-challenge,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/tensorflow-speech-recognition-challenge/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/tensorflow-speech-recognition-challenge/ML-Master/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,tensorflow-speech-recognition-challenge,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/tensorflow-speech-recognition-challenge/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/tensorflow-speech-recognition-challenge/R&D-Agent/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,tensorflow-speech-recognition-challenge,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/tensorflow-speech-recognition-challenge/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/tensorflow-speech-recognition-challenge/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,champs-scalar-coupling,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/champs-scalar-coupling/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/champs-scalar-coupling/ML-Master/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,champs-scalar-coupling,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/champs-scalar-coupling/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/champs-scalar-coupling/ML-Master/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,champs-scalar-coupling,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/champs-scalar-coupling/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/champs-scalar-coupling/R&D-Agent/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,champs-scalar-coupling,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/champs-scalar-coupling/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/champs-scalar-coupling/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,statoil-iceberg-classifier-challenge,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/statoil-iceberg-classifier-challenge/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/statoil-iceberg-classifier-challenge/ML-Master/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,statoil-iceberg-classifier-challenge,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/statoil-iceberg-classifier-challenge/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/statoil-iceberg-classifier-challenge/ML-Master/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,statoil-iceberg-classifier-challenge,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/statoil-iceberg-classifier-challenge/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/statoil-iceberg-classifier-challenge/R&D-Agent/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
