paper_table,family_or_setting,method,metric,paper_value,source_recomputed_value,absolute_error,display_tolerance,status,evidence
11,Single-Agent + RL,AlphaQuanter-3B,average_mdd_pct,25.16,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent + RL,AlphaQuanter-7B,NVDA_arr_pct,45.41,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent + RL,AlphaQuanter-7B,NVDA_sr,0.66,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent + RL,AlphaQuanter-7B,NVDA_mdd_pct,34.91,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent + RL,AlphaQuanter-7B,TSLA_arr_pct,42.67,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent + RL,AlphaQuanter-7B,TSLA_sr,0.58,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent + RL,AlphaQuanter-7B,TSLA_mdd_pct,27.88,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent + RL,AlphaQuanter-7B,average_arr_pct,34.94,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent + RL,AlphaQuanter-7B,average_sr,0.65,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent + RL,AlphaQuanter-7B,average_mdd_pct,24.93,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
12,rolling,Buy & Hold,GOOGL_arr_pct,-23.02,-23.937650488393977,0.9176504883939778,0.0050000000010000005,mismatch_against_pinned_current_yahoo,released_execution_rules_plus_pinned_current_yahoo_rounded_ohlc
12,rolling,Buy & Hold,META_arr_pct,2.74,1.308321156921004,1.4316788430789962,0.0050000000010000005,mismatch_against_pinned_current_yahoo,released_execution_rules_plus_pinned_current_yahoo_rounded_ohlc
12,rolling,Buy & Hold,MSFT_arr_pct,50.37,45.43250692271459,4.93749307728541,0.0050000000010000005,mismatch_against_pinned_current_yahoo,released_execution_rules_plus_pinned_current_yahoo_rounded_ohlc
12,rolling,Buy & Hold,NVDA_arr_pct,40.6,39.80878127530143,0.7912187246985738,0.0050000000010000005,mismatch_against_pinned_current_yahoo,released_execution_rules_plus_pinned_current_yahoo_rounded_ohlc
12,rolling,Buy & Hold,TSLA_arr_pct,45.71,45.70765313511037,0.002346864889631206,0.0050000000010000005,exact_displayed_precision_match_current_yahoo,released_execution_rules_plus_pinned_current_yahoo_rounded_ohlc
12,rolling,Buy & Hold,average_arr_pct,23.28,21.663922400330684,1.6160775996693175,0.0050000000010000005,mismatch_against_pinned_current_yahoo,released_execution_rules_plus_pinned_current_yahoo_rounded_ohlc
12,rolling,Buy & Hold,average_sr,-0.01,-0.02228336062650409,0.01228336062650409,0.0050000000010000005,mismatch_against_pinned_current_yahoo,released_execution_rules_plus_pinned_current_yahoo_rounded_ohlc
12,rolling,Buy & Hold,average_mdd_pct,25.01,25.050189344044856,0.040189344044854636,0.0050000000010000005,mismatch_against_pinned_current_yahoo,released_execution_rules_plus_pinned_current_yahoo_rounded_ohlc
12,rolling,FinMem,GOOGL_arr_pct,-21.33,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
12,rolling,FinMem,META_arr_pct,15.78,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
12,rolling,FinMem,MSFT_arr_pct,79.85,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
12,rolling,FinMem,NVDA_arr_pct,42.49,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
12,rolling,FinMem,TSLA_arr_pct,-24.32,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
12,rolling,FinMem,average_arr_pct,18.49,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
12,rolling,FinMem,average_sr,-0.08,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
12,rolling,FinMem,average_mdd_pct,21.36,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
12,rolling,TradingAgents,GOOGL_arr_pct,-16.06,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
12,rolling,TradingAgents,META_arr_pct,22.16,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
12,rolling,TradingAgents,MSFT_arr_pct,58.03,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
12,rolling,TradingAgents,NVDA_arr_pct,-4.52,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
12,rolling,TradingAgents,TSLA_arr_pct,61.86,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
12,rolling,TradingAgents,average_arr_pct,24.29,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
12,rolling,TradingAgents,average_sr,0.25,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
12,rolling,TradingAgents,average_mdd_pct,12.16,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
12,rolling,AlphaQuanter-3B,GOOGL_arr_pct,-27.72,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
12,rolling,AlphaQuanter-3B,META_arr_pct,46.16,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
12,rolling,AlphaQuanter-3B,MSFT_arr_pct,22.17,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
12,rolling,AlphaQuanter-3B,NVDA_arr_pct,78.61,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
12,rolling,AlphaQuanter-3B,TSLA_arr_pct,88.52,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
12,rolling,AlphaQuanter-3B,average_arr_pct,41.55,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
12,rolling,AlphaQuanter-3B,average_sr,0.13,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
12,rolling,AlphaQuanter-3B,average_mdd_pct,19.02,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
12,rolling,AlphaQuanter-7B,GOOGL_arr_pct,9.35,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
12,rolling,AlphaQuanter-7B,META_arr_pct,43.65,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
12,rolling,AlphaQuanter-7B,MSFT_arr_pct,29.91,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
12,rolling,AlphaQuanter-7B,NVDA_arr_pct,62.86,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
12,rolling,AlphaQuanter-7B,TSLA_arr_pct,115.51,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
12,rolling,AlphaQuanter-7B,average_arr_pct,52.26,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
12,rolling,AlphaQuanter-7B,average_sr,0.26,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
12,rolling,AlphaQuanter-7B,average_mdd_pct,17.48,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
13,ablation,AlphaQuanter-7B,GOOGL_arr_pct,-2.52,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
13,ablation,AlphaQuanter-7B,GOOGL_sr,0.05,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
13,ablation,AlphaQuanter-7B,GOOGL_mdd_pct,21.37,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
13,ablation,AlphaQuanter-7B,META_arr_pct,41.91,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
13,ablation,AlphaQuanter-7B,META_sr,0.78,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
13,ablation,AlphaQuanter-7B,META_mdd_pct,25.65,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
13,ablation,AlphaQuanter-7B,MSFT_arr_pct,47.23,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
13,ablation,AlphaQuanter-7B,MSFT_sr,1.17,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
13,ablation,AlphaQuanter-7B,MSFT_mdd_pct,14.85,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
13,ablation,w/o Rformat,GOOGL_arr_pct,-6.4,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
13,ablation,w/o Rformat,GOOGL_sr,-0.09,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
13,ablation,w/o Rformat,GOOGL_mdd_pct,24.86,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
13,ablation,w/o Rformat,META_arr_pct,12.99,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
13,ablation,w/o Rformat,META_sr,0.66,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
13,ablation,w/o Rformat,META_mdd_pct,25.03,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
13,ablation,w/o Rformat,MSFT_arr_pct,13.94,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
13,ablation,w/o Rformat,MSFT_sr,0.51,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
13,ablation,w/o Rformat,MSFT_mdd_pct,18.93,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
13,ablation,w/o Rtool,GOOGL_arr_pct,-14.22,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
13,ablation,w/o Rtool,GOOGL_sr,-0.25,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
13,ablation,w/o Rtool,GOOGL_mdd_pct,25.28,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
13,ablation,w/o Rtool,META_arr_pct,47.29,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
13,ablation,w/o Rtool,META_sr,0.85,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
13,ablation,w/o Rtool,META_mdd_pct,24.23,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
13,ablation,w/o Rtool,MSFT_arr_pct,28.4,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
13,ablation,w/o Rtool,MSFT_sr,0.72,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
13,ablation,w/o Rtool,MSFT_mdd_pct,19.81,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
13,ablation,theta +0.5pct,GOOGL_arr_pct,2.83,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
13,ablation,theta +0.5pct,GOOGL_sr,0.1,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
13,ablation,theta +0.5pct,GOOGL_mdd_pct,4.59,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
13,ablation,theta +0.5pct,META_arr_pct,16.07,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
13,ablation,theta +0.5pct,META_sr,0.27,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
13,ablation,theta +0.5pct,META_mdd_pct,10.91,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
13,ablation,theta +0.5pct,MSFT_arr_pct,16.53,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
13,ablation,theta +0.5pct,MSFT_sr,0.48,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
13,ablation,theta +0.5pct,MSFT_mdd_pct,2.4,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
13,ablation,theta -0.5pct,GOOGL_arr_pct,-13.05,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
13,ablation,theta -0.5pct,GOOGL_sr,-0.16,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
13,ablation,theta -0.5pct,GOOGL_mdd_pct,28.66,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
13,ablation,theta -0.5pct,META_arr_pct,50.82,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
13,ablation,theta -0.5pct,META_sr,0.82,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
13,ablation,theta -0.5pct,META_mdd_pct,34.5,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
13,ablation,theta -0.5pct,MSFT_arr_pct,38.16,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
13,ablation,theta -0.5pct,MSFT_sr,0.87,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
13,ablation,theta -0.5pct,MSFT_mdd_pct,20.01,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
14,ablation,AlphaQuanter-7B,NVDA_arr_pct,45.41,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
14,ablation,AlphaQuanter-7B,NVDA_sr,0.66,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
14,ablation,AlphaQuanter-7B,NVDA_mdd_pct,34.91,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
14,ablation,AlphaQuanter-7B,TSLA_arr_pct,42.67,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
14,ablation,AlphaQuanter-7B,TSLA_sr,0.58,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
14,ablation,AlphaQuanter-7B,TSLA_mdd_pct,27.88,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
14,ablation,AlphaQuanter-7B,average_arr_pct,34.94,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
14,ablation,AlphaQuanter-7B,average_sr,0.65,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
14,ablation,AlphaQuanter-7B,average_mdd_pct,24.93,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
14,ablation,w/o Rformat,NVDA_arr_pct,33.7,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
14,ablation,w/o Rformat,NVDA_sr,0.49,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
14,ablation,w/o Rformat,NVDA_mdd_pct,35.55,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
14,ablation,w/o Rformat,TSLA_arr_pct,27.59,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
14,ablation,w/o Rformat,TSLA_sr,0.43,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
14,ablation,w/o Rformat,TSLA_mdd_pct,28.06,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
14,ablation,w/o Rformat,average_arr_pct,16.36,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
14,ablation,w/o Rformat,average_sr,0.4,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
14,ablation,w/o Rformat,average_mdd_pct,26.49,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
14,ablation,w/o Rtool,NVDA_arr_pct,20.73,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
14,ablation,w/o Rtool,NVDA_sr,0.43,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
14,ablation,w/o Rtool,NVDA_mdd_pct,35.24,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
14,ablation,w/o Rtool,TSLA_arr_pct,17.28,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
14,ablation,w/o Rtool,TSLA_sr,0.7,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
14,ablation,w/o Rtool,TSLA_mdd_pct,15.85,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
14,ablation,w/o Rtool,average_arr_pct,19.9,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
14,ablation,w/o Rtool,average_sr,0.49,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
14,ablation,w/o Rtool,average_mdd_pct,24.08,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
14,ablation,theta +0.5pct,NVDA_arr_pct,40.0,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
14,ablation,theta +0.5pct,NVDA_sr,0.22,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
14,ablation,theta +0.5pct,NVDA_mdd_pct,20.88,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
14,ablation,theta +0.5pct,TSLA_arr_pct,30.84,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
14,ablation,theta +0.5pct,TSLA_sr,0.32,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
14,ablation,theta +0.5pct,TSLA_mdd_pct,7.14,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
14,ablation,theta +0.5pct,average_arr_pct,21.25,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
14,ablation,theta +0.5pct,average_sr,0.28,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
14,ablation,theta +0.5pct,average_mdd_pct,9.18,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
14,ablation,theta -0.5pct,NVDA_arr_pct,31.73,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
14,ablation,theta -0.5pct,NVDA_sr,0.53,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
14,ablation,theta -0.5pct,NVDA_mdd_pct,36.5,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
14,ablation,theta -0.5pct,TSLA_arr_pct,-6.5,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
14,ablation,theta -0.5pct,TSLA_sr,0.11,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
14,ablation,theta -0.5pct,TSLA_mdd_pct,43.66,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
14,ablation,theta -0.5pct,average_arr_pct,20.23,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
14,ablation,theta -0.5pct,average_sr,0.43,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
14,ablation,theta -0.5pct,average_mdd_pct,32.67,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
